,id,header,genre,director,star,gross,director,company,# of faces/characters,# of main recognizable stars,num_face_machine,face_poster_proportion
500,2014010,Big Hero 6,"Animation, Action, Adventure","Don Hall, Chris Williams","Ryan Potter, Scott Adsit, Jamie Chung, T.J. Miller",222490000,1,1,1,1,3,0.02334963
501,2014011,Dawn of the Planet of the Apes,"Action, Adventure, Drama",Matt Reeves,"Gary Oldman, Keri Russell, Andy Serkis, Kodi Smit-McPhee",208540000,0,1,5,0,0,0
502,2014012,The Amazing Spider-Man 2,"Action, Adventure, Sci-Fi",Marc Webb,"Andrew Garfield, Emma Stone, Jamie Foxx, Paul Giamatti",202850000,1,1,1,1,2,0.011580741
503,2014013,Godzilla,"Action, Adventure, Sci-Fi",Gareth Edwards,"Aaron Taylor-Johnson, Elizabeth Olsen, Bryan Cranston, Ken Watanabe",200660000,1,1,1,0,0,0
504,2014014,22 Jump Street,"Action, Comedy, Crime","Phil Lord, Christopher Miller","Channing Tatum, Jonah Hill, Ice Cube, Nick Offerman",191620000,1,1,2,0,1,0.00588
505,2014015,Teenage Mutant Ninja Turtles,"Action, Adventure, Comedy",Jonathan Liebesman,"Megan Fox, Will Arnett, William Fichtner, Noel Fisher",190870000,1,1,4,0,0,0
506,2014016,Interstellar,"Adventure, Drama, Sci-Fi",Christopher Nolan,"Matthew McConaughey, Anne Hathaway, Jessica Chastain, Mackenzie Foy",187990000,1,1,1,1,1,0.006860534
507,2014017,How to Train Your Dragon 2,"Animation, Action, Adventure",Dean DeBlois,"Jay Baruchel, Cate Blanchett, Gerard Butler, Craig Ferguson",1.77E+08,1,1,6,2,1,0.005439063
508,2014018,Gone Girl,"Crime, Drama, Mystery",David Fincher,"Ben Affleck, Rosamund Pike, Neil Patrick Harris, Tyler Perry",167740000,1,1,1,0,3,0.055152819
509,2014019,Divergent,"Adventure, Mystery, Sci-Fi",Neil Burger,"Shailene Woodley, Theo James, Kate Winslet, Jai Courtney",150830000,1,1,2,2,0,0
510,2014020,Neighbors,Comedy,Nicholas Stoller,"Seth Rogen, Rose Byrne, Zac Efron, Lisa Kudrow",150060000,0,1,2,2,6,0.048248826
511,2014021,Ride Along,"Action, Comedy, Crime",Tim Story,"Ice Cube, Kevin Hart, Tika Sumpter, John Leguizamo",134140000,0,1,2,2,3,0.038810137
512,2014022,Rio 2,"Animation, Adventure, Comedy",Carlos Saldanha,"Jesse Eisenberg, Anne Hathaway, Jemaine Clement, Andy Garcia",131540000,0,1,10,0,5,0.056198098
513,2014023,Kingsman: The Secret Service,"Action, Adventure, Comedy",Matthew Vaughn,"Colin Firth, Taron Egerton, Samuel L. Jackson, Michael Caine",128250000,1,1,6,6,0,0
514,2014024,Into the Woods,"Adventure, Comedy, Drama",Rob Marshall,"Anna Kendrick, Meryl Streep, Chris Pine, Emily Blunt",1.28E+08,1,1,1,1,4,0.0196
515,2014025,Lucy,"Action, Sci-Fi, Thriller",Luc Besson,"Scarlett Johansson, Morgan Freeman, Min-sik Choi, Amr Waked",126550000,1,0,1,1,1,0.058755193
516,2014026,The Fault in Our Stars,"Drama, Romance",Josh Boone,"Shailene Woodley, Ansel Elgort, Nat Wolff, Laura Dern",124870000,0,1,2,0,0,0
517,2014027,Unbroken,"Biography, Drama, Sport",Angelina Jolie,"Jack O'Connell, Miyavi, Domhnall Gleeson, Garrett Hedlund",115600000,0,0,1,0,1,0.006068148
518,2014028,Night at the Museum 3,"Adventure, Comedy, Family",Shawn Levy,"Ben Stiller, Robin Williams, Owen Wilson, Dick Van Dyke",113730000,0,1,16,11,0,0
519,2014029,Mr. Peabody & Sherman,"Animation, Adventure, Comedy",Rob Minkoff,"Ty Burrell, Max Charles, Stephen Colbert, Leslie Mann",111510000,1,1,2,2,4,0.023784369
520,2014030,300: Rise of an Empire,"Action, Drama, Fantasy",Noam Murro,"Sullivan Stapleton, Eva Green, Lena Headey, Hans Matheson",106370000,1,1,1,0,1,0.014249258
521,2014031,The Maze Runner,"Action, Mystery, Sci-Fi",Wes Ball,"Dylan O'Brien, Kaya Scodelario, Will Poulter, Thomas Brodie-Sangster",102410000,1,1,7,1,1,0.007259259
522,2014032,The Equalizer,"Action, Crime, Thriller",Antoine Fuqua,"Denzel Washington, Marton Csokas, Chlo’â Grace Moretz, David Harbour",101530000,0,1,1,1,0,0
523,2014033,Noah,"Action, Adventure, Drama",Darren Aronofsky,"Russell Crowe, Jennifer Connelly, Anthony Hopkins, Emma Watson",101160000,0,1,5,3,0,0
524,2014034,Edge of Tomorrow,"Action, Adventure, Sci-Fi",Doug Liman,"Tom Cruise, Emily Blunt, Bill Paxton, Brendan Gleeson",100190000,1,1,2,2,4,0.078928948
525,2014035,Heaven Is for Real,"Biography, Drama, Family",Randall Wallace,"Greg Kinnear, Kelly Reilly, Thomas Haden Church, Connor Corum",91440000,1,1,1,0,4,0.062025223
526,2014036,Non-Stop,"Action, Mystery, Thriller",Jaume Collet-Serra,"Liam Neeson, Julianne Moore, Scoot McNairy, Michelle Dockery",91440000,0,1,1,1,0,0
527,2014037,The Imitation Game,"Biography, Drama, Thriller",Morten Tyldum,"Benedict Cumberbatch, Keira Knightley, Matthew Goode, Allen Leech",91120000,1,1,1,1,1,0.023587956
528,2014038,Taken 3,"Action, Thriller",Olivier Megaton,"Liam Neeson, Forest Whitaker, Maggie Grace, Famke Janssen",89250000,0,1,1,1,1,0.308756305
529,2014039,Dumb and Dumber To,Comedy,"Bobby Farrelly, Peter Farrelly","Jim Carrey, Jeff Daniels, Rob Riggle, Laurie Holden",86210000,0,1,2,2,0,0
530,2014040,Annie,"Comedy, Drama, Family",Will Gluck,"Quvenzhan’© Wallis, Cameron Diaz, Jamie Foxx, Rose Byrne",85910000,0,1,6,5,0,0
531,2014041,Fury,"Action, Drama, War",David Ayer,"Brad Pitt, Shia LaBeouf, Logan Lerman, Michael Pe’±a",85710000,1,1,5,3,9,0.060676558
532,2014042,Tammy,"Comedy, Romance",Ben Falcone,"Melissa McCarthy, Susan Sarandon, Kathy Bates, Allison Janney",84520000,0,1,1,1,4,0.106968843
533,2014043,Annabelle,"Horror, Mystery, Thriller",John R. Leonetti,"Ward Horton, Annabelle Wallis, Alfre Woodard, Tony Amendola",84260000,1,1,1,0,1,0.051177515
534,2014044,The Other Woman,"Comedy, Romance",Nick Cassavetes,"Cameron Diaz, Leslie Mann, Kate Upton, Nikolaj Coster-Waldau",83910000,1,1,3,3,0,0
535,2014045,Penguins of Madagascar,"Animation, Adventure, Comedy","Eric Darnell, Simon J. Smith","Tom McGrath, Chris Miller, Christopher Knights, Conrad Vernon",83350000,0,1,4,0,2,0.033560761
536,2014046,Let's Be Cops,Comedy,Luke Greenfield,"Jake Johnson, Damon Wayans Jr., Rob Riggle, Nina Dobrev",82390000,1,1,2,0,2,0.059954006
537,2014047,The Monuments Men,"Drama, War",George Clooney,"George Clooney, Matt Damon, Bill Murray, Cate Blanchett",78030000,1,1,7,7,0,0
538,2014048,Paddington,"Comedy, Family, Fantasy",Paul King,"Hugh Bonneville, Sally Hawkins, Julie Walters, Jim Broadbent",76140000,1,1,1,1,17,0.219678519
539,2014049,Hercules,"Action, Adventure",Brett Ratner,"Dwayne Johnson, John Hurt, Ian McShane, Joseph Fiennes",72660000,1,1,1,1,2,0.045192593
540,2014050,The Purge: Anarchy,"Action, Horror, Sci-Fi",James DeMonaco,"Frank Grillo, Carmen Ejogo, Zach Gilford, Kiele Sanchez",71520000,0,1,0,0,1,0.006660237
541,2014051,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Comedy, Family",Miguel Arteta,"Steve Carell, Jennifer Garner, Ed Oxenbould, Dylan Minnette",66950000,1,1,6,6,0,0
542,2014052,Think Like a Man Too,"Comedy, Romance",Tim Story,"Kevin Hart, Gabrielle Union, Wendi McLendon-Covey, La La Anthony",65180000,0,1,12,10,11,0.308428783
543,2014053,Exodus: Gods and Kings,"Action, Adventure, Drama",Ridley Scott,"Christian Bale, Joel Edgerton, Ben Kingsley, Sigourney Weaver",65010000,0,1,1,0,12,0.140834515
544,2014054,The Nut Job,"Animation, Adventure, Comedy",Peter Lepeniotis,"Will Arnett, Brendan Fraser, Liam Neeson, Katherine Heigl",64240000,1,1,7,0,0,0
545,2014055,God's Not Dead,Drama,Harold Cronk,"Shane Harper, Kevin Sorbo, David A.R. White, Dean Cain",60750000,1,1,1,0,0,0
546,2014056,Son of God,"Biography, Drama, History",Christopher Spencer,"Diogo Morgado, Amber Rose Revah, Greg Hicks, Adrian Schiller",59700000,1,1,1,1,2,0.060642066
547,2014057,Planes: Fire & Rescue,"Animation, Adventure, Comedy",Roberts Gannaway,"Dane Cook, Ed Harris, Julie Bowen, Curtis Armstrong",59160000,0,1,0,0,1,0.206117037
548,2014058,The Grand Budapest Hotel,"Adventure, Comedy, Drama",Wes Anderson,"Ralph Fiennes, F. Murray Abraham, Mathieu Amalric, Adrien Brody",59070000,1,1,0,0,0,0
549,2014059,RoboCop,"Action, Crime, Sci-Fi",Jos’© Padilha,"Joel Kinnaman, Gary Oldman, Michael Keaton, Abbie Cornish",58610000,1,1,1,0,0,0
550,2014060,Dracula Untold,"Action, Drama, Fantasy",Gary Shore,"Luke Evans, Dominic Cooper, Sarah Gadon, Art Parkinson",55940000,1,1,1,1,1,0.019281899
551,2014061,Horrible Bosses 2,"Comedy, Crime",Sean Anders,"Jason Bateman, Jason Sudeikis, Charlie Day, Jennifer Aniston",54410000,0,1,7,0,0,0
552,2014062,The Hundred-Foot Journey,"Comedy, Drama",Lasse Hallstr’_m,"Helen Mirren, Om Puri, Manish Dayal, Charlotte Le Bon",54240000,1,1,15,3,11,0.163879311
553,2014063,No Good Deed,"Crime, Thriller",Sam Miller,"Taraji P. Henson, Idris Elba, Leslie Bibb, Kate del Castillo",52540000,1,1,2,2,6,0.18426492
554,2014064,Selma,"Biography, Drama, History",Ava DuVernay,"David Oyelowo, Carmen Ejogo, Tim Roth, Lorraine Toussaint",52070000,1,1,15,0,0,0
555,2014065,Muppets Most Wanted,"Adventure, Comedy, Crime",James Bobin,"Ricky Gervais, Ty Burrell, Tina Fey, Steve Whitmire",51180000,0,1,13,3,0,0
556,2014066,Ouija,"Horror, Thriller",Stiles White,"Olivia Cooke, Ana Coto, Daren Kagasoff, Bianca A. Santos",50820000,1,1,0,0,3,0.030688396
557,2014067,The Boxtrolls,"Animation, Adventure, Comedy","Graham Annable, Anthony Stacchi","Ben Kingsley, Jared Harris, Nick Frost, Richard Ayoade",50810000,1,1,13,2,1,0.023976228
558,2014068,Jack Ryan: Shadow Recruit,"Action, Drama, Thriller",Kenneth Branagh,"Chris Pine, Kevin Costner, Keira Knightley, Kenneth Branagh",50550000,1,1,3,3,2,0.061063798
559,2014069,If I Stay,"Drama, Fantasy, Music",R.J. Cutler,"Chlo’â Grace Moretz, Mireille Enos, Jamie Blackley, Joshua Leonard",50460000,1,1,4,2,9,0.155793769
560,2014070,The Book of Life,"Animation, Adventure, Comedy",Jorge R. Guti’©rrez,"Diego Luna, Zoe Saldana, Channing Tatum, Ron Perlman",50150000,1,1,3,3,5,0.057638012
561,2014071,About Last Night,"Comedy, Romance",Steve Pink,"Kevin Hart, Michael Ealy, Regina Hall, Joy Bryant",48640000,1,1,6,6,2,0.017915924
562,2014072,Into the Storm,"Action, Thriller",Steven Quale,"Richard Armitage, Sarah Wayne Callies, Matt Walsh, Max Deacon",47550000,1,1,2,2,10,0.174163205
563,2014073,The Judge,"Crime, Drama",David Dobkin,"Robert Downey Jr., Robert Duvall, Vera Farmiga, Billy Bob Thornton",47110000,1,1,2,0,3,0.025615942
564,2014074,Jersey Boys,"Biography, Drama, Music",Clint Eastwood,"John Lloyd Young, Erich Bergen, Michael Lomenda, Vincent Piazza",47030000,1,1,4,4,1,0.015742284
565,2014075,Blended,"Comedy, Romance",Frank Coraci,"Adam Sandler, Drew Barrymore, Wendi McLendon-Covey, Kevin Nealon",46280000,1,1,2,2,0,0
566,2014076,The Giver,"Drama, Romance, Sci-Fi",Phillip Noyce,"Brenton Thwaites, Jeff Bridges, Meryl Streep, Taylor Swift",45090000,1,1,4,4,0,0
567,2014077,St. Vincent,"Comedy, Drama",Theodore Melfi,"Bill Murray, Melissa McCarthy, Naomi Watts, Jaeden Lieberher",44130000,1,1,3,3,6,0.148565282
568,2014078,Need for Speed,"Action, Crime, Drama",Scott Waugh,"Aaron Paul, Dominic Cooper, Imogen Poots, Scott Mescudi",43570000,0,0,1,1,4,0.207271029
569,2014079,John Wick,"Action, Crime, Thriller","Chad Stahelski, David Leitch","Keanu Reeves, Michael Nyqvist, Alfie Allen, Willem Dafoe",4.30E+07,1,1,1,1,1,0.064712593
570,2014080,A Million Ways to Die in the West,"Comedy, Romance, Western",Seth MacFarlane,"Seth MacFarlane, Charlize Theron, Liam Neeson, Amanda Seyfried",42620000,1,1,3,3,1,0.116878378
571,2014081,Birdman or (The Unexpected Virtue of Ignorance),"Comedy, Drama, Romance",Alejandro G. I’±’çrritu,"Michael Keaton, Zach Galifianakis, Edward Norton, Andrea Riseborough",42340000,1,1,7,7,7,0.190377179
572,2014082,Dolphin Tale 2,"Drama, Family",Charles Martin Smith,"Morgan Freeman, Ashley Judd, Nathan Gamble, Cozi Zuehlsdorff",42020000,1,1,2,0,11,0.160755193
573,2014083,The Expendables 3,"Action, Adventure, Thriller",Patrick Hughes,"Sylvester Stallone, Jason Statham, Jet Li, Antonio Banderas",39290000,1,1,16,0,1,0.00685037
574,2014084,Earth to Echo,"Adventure, Family, Sci-Fi",Dave Green,"Teo Halm, Astro, Reese Hartwig, Ella Wahlestedt",38920000,1,1,0,0,0,0
575,2014085,Sex Tape,"Comedy, Romance",Jake Kasdan,"Jason Segel, Cameron Diaz, Rob Corddry, Ellie Kemper",38540000,1,1,2,2,0,0
576,2014086,Wild,"Adventure, Biography, Drama",Jean-Marc Vall’©e,"Reese Witherspoon, Laura Dern, Gaby Hoffmann, Michiel Huisman",37880000,1,1,1,0,5,0.301362018
577,2014087,Million Dollar Arm,"Biography, Drama, Sport",Craig Gillespie,"Jon Hamm, Aasif Mandvi, Alan Arkin, Suraj Sharma",36450000,0,1,4,1,1,0.004968981
578,2014088,The Theory of Everything,"Biography, Drama, Romance",James Marsh,"Eddie Redmayne, Felicity Jones, Tom Prior, Sophie Perry",35890000,1,1,2,2,1,0.182702703
579,2014089,This Is Where I Leave You,"Comedy, Drama",Shawn Levy,"Jason Bateman, Tina Fey, Jane Fonda, Adam Driver",34290000,1,1,8,8,2,0.012511869
580,2014090,The Gambler,"Crime, Drama, Thriller",Rupert Wyatt,"Mark Wahlberg, Jessica Lange, John Goodman, Brie Larson",33630000,1,1,1,0,9,0.099730319
581,2014091,Paranormal Activity: The Marked Ones,"Horror, Thriller",Christopher Landon,"Andrew Jacobs, Jorge Diaz, Gabrielle Walsh, Gloria Sandoval",32450000,1,1,1,1,3,0.096328125
582,2014092,Nightcrawler,"Crime, Drama, Thriller",Dan Gilroy,"Jake Gyllenhaal, Rene Russo, Bill Paxton, Riz Ahmed",32280000,0,1,1,1,1,0.004167656
583,2014093,Unfriended,Horror,Levan Gabriadze,"Heather Sossaman, Matthew Bohrer, Courtney Halverson, Shelley Hennig",31540000,0,1,0,0,1,0.005625
584,2014094,Chef,"Comedy, Drama",Jon Favreau,"Jon Favreau, Robert Downey Jr., Scarlett Johansson, Dustin Hoffman",31240000,0,1,4,0,0,0
585,2014095,3 Days to Kill,"Action, Drama, Thriller",McG,"Kevin Costner, Hailee Steinfeld, Connie Nielsen, Amber Heard",30690000,1,1,1,1,5,0.031351471
586,2014096,Deliver Us from Evil,"Horror, Mystery, Thriller",Scott Derrickson,"Eric Bana, Edgar Ram’_rez, Olivia Munn, Chris Coy",30520000,1,1,0,0,0,0
587,2014097,Get on Up,"Biography, Drama, Music",Tate Taylor,"Chadwick Boseman, Nelsan Ellis, Dan Aykroyd, Viola Davis",30510000,1,1,1,1,0,0
588,2014098,When the Game Stands Tall,"Drama, Family, Sport",Thomas Carter,"Jim Caviezel, Alexander Ludwig, Michael Chiklis, Laura Dern",30130000,1,1,2,0,2,0.021801902
589,2014099,Draft Day,"Drama, Sport",Ivan Reitman,"Kevin Costner, Chadwick Boseman, Jennifer Garner, Frank Langella",28830000,1,1,1,1,0,0
590,2014100,The Best of Me,"Drama, Romance",Michael Hoffman,"James Marsden, Michelle Monaghan, Luke Bracey, Liana Liberato",26760000,1,1,2,2,3,0.057531981
591,2014101,The Woman in Black 2: Angel of Death,"Drama, Horror, Thriller",Tom Harper,"Helen McCrory, Jeremy Irvine, Phoebe Fox, Leanne Best",26500000,1,1,1,1,0,0
592,2014102,That Awkward Moment,"Comedy, Romance",Tom Gormican,"Zac Efron, Michael B. Jordan, Miles Teller, Imogen Poots",26050000,1,1,3,3,5,0.05397694
593,2014103,A Walk Among the Tombstones,"Crime, Drama, Mystery",Scott Frank,"Liam Neeson, Dan Stevens, David Harbour, Boyd Holbrook",25980000,0,1,1,0,5,0.044813333
594,2014104,Boyhood,Drama,Richard Linklater,"Ellar Coltrane, Patricia Arquette, Ethan Hawke, Elijah Smith",25360000,1,1,1,1,0,0
595,2014105,Top Five,"Comedy, Romance",Chris Rock,"Chris Rock, Rosario Dawson, Gabrielle Union, Kevin Hart",25280000,0,1,15,8,0,0
596,2014106,The November Man,"Action, Crime, Thriller",Roger Donaldson,"Pierce Brosnan, Luke Bracey, Olga Kurylenko, Bill Smitrovich",24980000,1,1,3,1,5,0.042432761
597,2014107,Endless Love,"Drama, Romance",Shana Feste,"Gabriella Wilde, Alex Pettyfer, Bruce Greenwood, Robert Patrick",23390000,0,1,2,2,3,0.130339763
598,2014108,Pompeii,"Action, Adventure, Drama",Paul W.S. Anderson,"Kit Harington, Emily Browning, Kiefer Sutherland, Adewale Akinnuoye-Agbaje",23220000,1,1,2,0,0,0
599,2014109,Transcendence,"Drama, Mystery, Romance",Wally Pfister,"Johnny Depp, Rebecca Hall, Morgan Freeman, Cillian Murphy",23010000,0,1,1,1,1,0.018253333
600,2014110,Black or White,Drama,Mike Binder,"Kevin Costner, Octavia Spencer, Gillian Jacobs, Anthony Mackie",21570000,0,1,4,3,1,0.431040059
601,2014111,"As Above, So Below","Horror, Mystery, Thriller",John Erick Dowdle,"Perdita Weeks, Ben Feldman, Edwin Hodge, Fran’_ois Civil",21200000,0,1,0,0,2,0.035338485
602,2014112,Brick Mansions,"Action, Crime, Sci-Fi",Camille Delamarre,"Paul Walker, David Belle, RZA, Gouchy Boy",20290000,1,1,3,3,0,0
603,2014113,"I, Frankenstein","Action, Fantasy, Sci-Fi",Stuart Beattie,"Aaron Eckhart, Bill Nighy, Miranda Otto, Virginie Le Brun",19060000,1,1,1,0,3,0.029847181
604,2014114,The Legend of Hercules,"Action, Adventure, Fantasy",Renny Harlin,"Kellan Lutz, Gaia Weiss, Scott Adkins, Roxanne McKee",18820000,0,1,1,1,0,0
605,2014115,Still Alice,Drama,"Richard Glatzer, Wash Westmoreland","Julianne Moore, Alec Baldwin, Kristen Stewart, Kate Bosworth",18660000,1,1,1,1,2,0.01018125
606,2014116,Addicted,"Drama, Thriller",Bille Woodruff,"Sharon Leal, Boris Kodjoe, John Newberg, Tyson Beckford",17380000,1,1,0,0,3,0.10470178
607,2014117,A Haunted House 2,"Comedy, Fantasy",Michael Tiddes,"Marlon Wayans, Jaime Pressly, Cedric the Entertainer, Essence Atkins",17310000,0,1,2,0,0,0
608,2014118,A Most Wanted Man,"Crime, Drama, Thriller",Anton Corbijn,"Philip Seymour Hoffman, Rachel McAdams, Daniel Br’_hl, Robin Wright",17240000,0,1,4,4,1,0.011213333
609,2014119,Seventh Son,"Action, Adventure, Fantasy",Sergei Bodrov,"Ben Barnes, Julianne Moore, Jeff Bridges, Alicia Vikander",17180000,0,1,5,4,5,0.095594955
610,2014120,The Single Moms Club,"Comedy, Drama",Tyler Perry,"Nia Long, Wendi McLendon-Covey, Amy Smart, Zulay Henao",15990000,1,1,5,5,6,0.111389241
611,2014121,Devil's Due,"Horror, Mystery","Matt Bettinelli-Olpin, Tyler Gillett","Allison Miller, Zach Gilford, Sam Anderson, Roger Payano",15820000,1,1,1,0,10,0.057137346
612,2014122,And So It Goes,"Comedy, Drama, Romance",Rob Reiner,"Michael Douglas, Diane Keaton, Sterling Jerins, Annie Parisse",15160000,1,1,2,2,0,0
613,2014123,Step Up All In,"Drama, Music, Romance",Trish Sie,"Ryan Guzman, Briana Evigan, Misha Gabriel Hamilton, Stephen Boss",14900000,0,1,7,2,6,0.128142222
614,2014124,It Follows,"Horror, Mystery",David Robert Mitchell,"Maika Monroe, Keir Gilchrist, Olivia Luccardi, Lili Sepe",14670000,1,1,2,0,2,0.019625
615,2014125,Beyond the Lights,"Drama, Music, Romance",Gina Prince-Bythewood,"Gugu Mbatha-Raw, Nate Parker, Minnie Driver, Danny Glover",14610000,0,1,2,1,0,0
616,2014126,Big Eyes,"Biography, Crime, Drama",Tim Burton,"Amy Adams, Christoph Waltz, Danny Huston, Krysten Ritter",14480000,1,1,2,2,3,0.048711965
617,2014127,Left Behind,"Action, Drama, Fantasy",Vic Armstrong,"Nicolas Cage, Lea Thompson, Cassi Thomson, Chad Michael Murray",1.40E+07,1,1,1,1,2,0.013645401
618,2014128,Sin City: A Dame to Kill For,"Action, Crime, Thriller","Frank Miller, Robert Rodriguez","Mickey Rourke, Jessica Alba, Josh Brolin, Joseph Gordon-Levitt",13750000,1,1,7,6,8,0.123291193
619,2014129,Whiplash,"Drama, Music",Damien Chazelle,"Miles Teller, J.K. Simmons, Melissa Benoist, Paul Reiser",13090000,1,1,1,0,3,0.021294985
620,2014130,Love & Mercy,"Biography, Drama, Music",Bill Pohlad,"John Cusack, Paul Dano, Elizabeth Banks, Paul Giamatti",12550000,0,1,0,0,0,0
621,2014131,Foxcatcher,"Biography, Drama, Sport",Bennett Miller,"Steve Carell, Channing Tatum, Mark Ruffalo, Vanessa Redgrave",12100000,1,1,3,3,0,0
622,2014132,The Drop,"Crime, Drama, Mystery",Micha’âl R. Roskam,"Tom Hardy, Noomi Rapace, James Gandolfini, Matthias Schoenaerts",10720000,1,1,0,0,5,0.074731454
623,2014133,PK,"Comedy, Drama, Romance",Rajkumar Hirani,"Anushka Sharma, Sanjay Dutt, Boman Irani    ",10570000,1,1,2,2,0,0
624,2014134,Magic in the Moonlight,"Comedy, Romance",Woody Allen,"Colin Firth, Emma Stone, Marcia Gay Harden, Hamish Linklater",10510000,1,1,2,2,5,0.084223512
625,2014135,Sabotage,"Action, Crime, Drama",David Ayer,"Arnold Schwarzenegger, Sam Worthington, Terrence Howard, Olivia Williams",10500000,1,1,6,6,4,0.067905467
626,2014136,Moms' Night Out,Comedy,"Andrew Erwin, Jon Erwin","Sarah Drew, Sean Astin, Patricia Heaton, Trace Adkins",10430000,1,1,6,0,1,0.005013889
627,2014137,The Quiet Ones,Horror,John Pogue,"Jared Harris, Sam Claflin, Olivia Cooke, Erin Richards",8500000,1,1,0,0,10,0.082050445
628,2014138,Inherent Vice,"Comedy, Crime, Drama",Paul Thomas Anderson,"Joaquin Phoenix, Josh Brolin, Owen Wilson, Katherine Waterston",8090000,1,1,0,0,1,0.081635802
629,2014139,Vampire Academy,"Action, Comedy, Fantasy",Mark Waters,"Zoey Deutch, Lucy Fry, Danila Kozlovsky, Gabriel Byrne",7790000,1,1,2,2,0,0
630,2014140,While We're Young,"Comedy, Drama, Mystery",Noah Baumbach,"Ben Stiller, Naomi Watts, Adam Driver, Amanda Seyfried",7570000,1,1,2,2,4,0.052784866
631,2014141,Cantinflas,"Biography, Comedy, Drama",Sebastian del Amo,"’–scar Jaenada, Michael Imperioli, Ilse Salas, B’çrbara Mori",6370000,1,1,1,1,4,0.026579688
632,2014142,The Interview,Comedy,"Evan Goldberg, Seth Rogen","James Franco, Seth Rogen, Randall Park, Lizzy Caplan",6110000,1,1,2,2,5,0.157462648
633,2014143,The Loft,"Mystery, Romance, Thriller",Erik Van Looy,"Karl Urban, James Marsden, Wentworth Miller, Eric Stonestreet",5980000,1,1,1,0,11,0.164663205
634,2014144,A Most Violent Year,"Action, Crime, Drama",J.C. Chandor,"Oscar Isaac, Jessica Chastain, David Oyelowo, Alessandro Nivola",5750000,1,1,2,0,0,0
635,2014145,Cesar Chavez,"Biography, Drama",Diego Luna,"Michael Pe’±a, America Ferrera, Rosario Dawson, John Malkovich",5550000,1,1,10,1,0,0
636,2014146,The Skeleton Twins,"Comedy, Drama, Romance",Craig Johnson,"Kristen Wiig, Bill Hader, Luke Wilson, Ty Burrell",5280000,1,1,2,2,1,0.009013333
637,2014147,Dear White People,"Comedy, Drama",Justin Simien,"Tyler James Williams, Tessa Thompson, Kyle Gallner, Teyonah Parris",4400000,1,1,1,1,2,0.111409861
638,2014148,The Water Diviner,"Drama, War",Russell Crowe,"Russell Crowe, Olga Kurylenko, Jai Courtney, Isabel Lucas",4190000,1,1,1,1,0,0
639,2014149,My Old Lady,"Comedy, Drama, Romance",Israel Horovitz,"Kevin Kline, Kristin Scott Thomas, Maggie Smith, Michael Burstin",4010000,1,1,3,3,0,0
640,2014150,Mr. Turner,"Biography, Drama, History",Mike Leigh,"Timothy Spall, Paul Jesson, Dorothy Atkinson, Marion Bailey",3960000,0,1,1,1,4,0.081913169
641,2014151,Calvary,Drama,John Michael McDonagh,"Brendan Gleeson, Chris O'Dowd, Kelly Reilly, Aidan Gillen",3590000,1,1,1,1,0,0
642,2014152,Wish I Was Here,"Comedy, Drama",Zach Braff,"Zach Braff, Joey King, Pierce Gagnon, Kate Hudson",3590000,1,1,6,2,1,0.064300412
643,2014153,Mommy,Drama,Xavier Dolan,"Anne Dorval, Antoine Olivier Pilon, Suzanne Cl’©ment, Patrick Huard",3490000,1,1,2,0,3,0.01701632
644,2014154,Learning to Drive,"Comedy, Drama, Romance",Isabel Coixet,"Patricia Clarkson, Ben Kingsley, Grace Gummer, Samantha Bee",3450000,0,1,2,2,2,0.219194362
645,2014155,What We Do in the Shadows,"Comedy, Fantasy, Horror","Jemaine Clement, Taika Waititi","Jemaine Clement, Taika Waititi, Cori Gonzalez-Macuer, Jonny Brugh",3330000,0,1,3,3,1,0.058166172
646,2014156,Veronica Mars,"Crime, Drama, Mystery",Rob Thomas,"Kristen Bell, Jason Dohring, Enrico Colantoni, Chris Lowell",3320000,0,1,10,5,5,0.029731454
647,2014157,Obvious Child,"Comedy, Drama",Gillian Robespierre,"Jenny Slate, Jake Lacy, Gaby Hoffmann, Gabe Liedman",3120000,1,1,1,1,4,0.209296736
648,2014158,Rosewater,"Biography, Drama",Jon Stewart,"Gael Garc’_a Bernal, Kim Bodnia, Dimitri Leonidas, Haluk Bilginer",3090000,1,1,1,0,1,0.104191395
649,2014159,Relatos salvajes,"Comedy, Drama, Thriller",Dami’çn Szifr’_n,"Dar’_o Grandinetti, Mar’_a Marull, M’_nica Villa, Rita Cortese",3080000,1,1,10,0,1,0.011271451
650,2014160,Before I Go to Sleep,"Drama, Mystery, Thriller",Rowan Joffe,"Nicole Kidman, Colin Firth, Mark Strong, Anne-Marie Duff",2960000,1,1,3,3,4,0.027038576
651,2014161,The Trip to Italy,"Comedy, Drama",Michael Winterbottom,"Steve Coogan, Rob Brydon, Rosie Fellner, Claire Keelan",2870000,1,1,2,2,1,0.345613333
652,2014162,The Fluffy Movie: Unity Through Laughter,Comedy,"Manny Rodriguez, Jay Lavender","Gabriel Iglesias, Jacqueline Obradors, Gina Brillon, Alfred Robles",2820000,0,1,1,1,4,0.097051852
653,2014163,The Identical,"Drama, Music",   Dustin Marcellino,"Blake Rayne, Ray Liotta, Ashley Judd, Seth Green",2820000,0,1,4,4,3,0.351731167
